2015,Western Conf Semifinals,,Golden State Warriors (1),4,,Memphis Grizzlies (5),2,6
2015,Eastern Conf Finals,,Cleveland Cavaliers (2),4,,Atlanta Hawks (1),0,4
2015,Western Conf Finals,,Golden State Warriors (1),4,,Houston Rockets (2),1,5
2015,Finals,,Golden State Warriors (1),4,,Cleveland Cavaliers (2),2,6
Yr,Series,,Team,W,,Team,W,0
2014,Eastern Conf First Round,,Indiana Pacers (1),4,,Atlanta Hawks (8),3,7
2014,Eastern Conf First Round,,Miami Heat (2),4,,Charlotte Bobcats (7),0,4
2014,Eastern Conf First Round,,Brooklyn Nets (6),4,,Toronto Raptors (3),3,7
2014,Eastern Conf First Round,,Washington Wizards (5),4,,Chicago Bulls (4),1,5
2014,Western Conf First Round,,San Antonio Spurs (1),4,,Dallas Mavericks (8),3,7
2014,Western Conf First Round,,Oklahoma City Thunder (2),4,,Memphis Grizzlies (7),3,7
2014,Western Conf First Round,,Los Angeles Clippers (3),4,,Golden State Warriors (6),3,7
2014,Western Conf First Round,,Portland Trail Blazers (5),4,,Houston Rockets (4),2,6
2014,Eastern Conf Semifinals,,Indiana Pacers (1),4,,Washington Wizards (5),2,6
2014,Eastern Conf Semifinals,,Miami Heat (2),4,,Brooklyn Nets (6),1,5
2014,Western Conf Semifinals,,San Antonio Spurs (1),4,,Portland Trail Blazers (5),1,5
2014,Western Conf Semifinals,,Oklahoma City Thunder (2),4,,Los Angeles Clippers (3),2,6
2014,Eastern Conf Finals,,Miami Heat (2),4,,Indiana Pacers (1),2,6
2014,Western Conf Finals,,San Antonio Spurs (1),4,,Oklahoma City Thunder (2),2,6
2014,Finals,,San Antonio Spurs (1),4,,Miami Heat (2),1,5
,,,,,,,,0
2013,Eastern Conf First Round,,Miami Heat (1),4,,Milwaukee Bucks (8),0,4
2013,Eastern Conf First Round,,New York Knicks (2),4,,Boston Celtics (7),2,6
2013,Eastern Conf First Round,,Indiana Pacers (3),4,,Atlanta Hawks (6),2,6
2013,Eastern Conf First Round,,Chicago Bulls (5),4,,Brooklyn Nets (4),3,7
2013,Western Conf First Round,,Oklahoma City Thunder (1),4,,Houston Rockets (8),2,6
2013,Western Conf First Round,,San Antonio Spurs (2),4,,Los Angeles Lakers (7),0,4
2013,Western Conf First Round,,Golden State Warriors (6),4,,Denver Nuggets (3),2,6
2013,Western Conf First Round,,Memphis Grizzlies (5),4,,Los Angeles Clippers (4),2,6
2013,Eastern Conf Semifinals,,Miami Heat (1),4,,Chicago Bulls (5),1,5
2013,Eastern Conf Semifinals,,Indiana Pacers (3),4,,New York Knicks (2),2,6
2013,Western Conf Semifinals,,Memphis Grizzlies (5),4,,Oklahoma City Thunder (1),1,5
2013,Western Conf Semifinals,,San Antonio Spurs (2),4,,Golden State Warriors (6),2,6
2013,Eastern Conf Finals,,Miami Heat (1),4,,Indiana Pacers (3),3,7
2013,Western Conf Finals,,San Antonio Spurs (2),4,,Memphis Grizzlies (5),0,4
2013,Finals,,Miami Heat (1),4,,San Antonio Spurs (2),3,7
,,,,,,,,0
2012,Eastern Conf First Round,,Philadelphia 76ers (8),4,,Chicago Bulls (1),2,6
2012,Eastern Conf First Round,,Miami Heat (2),4,,New York Knicks (7),1,5
2012,Eastern Conf First Round,,Indiana Pacers (3),4,,Orlando Magic (6),1,5
2012,Eastern Conf First Round,,Boston Celtics (4),4,,Atlanta Hawks (5),2,6
2012,Western Conf First Round,,San Antonio Spurs (1),4,,Utah Jazz (8),0,4
2012,Western Conf First Round,,Oklahoma City Thunder (2),4,,Dallas Mavericks (7),0,4
2012,Western Conf First Round,,Los Angeles Lakers (3),4,,Denver Nuggets (6),3,7
2012,Western Conf First Round,,Los Angeles Clippers (5),4,,Memphis Grizzlies (4),3,7
2012,Eastern Conf Semifinals,,Miami Heat (2),4,,Indiana Pacers (3),2,6
2012,Eastern Conf Semifinals,,Boston Celtics (4),4,,Philadelphia 76ers (8),3,7
2012,Western Conf Semifinals,,San Antonio Spurs (1),4,,Los Angeles Clippers (5),0,4
2012,Western Conf Semifinals,,Oklahoma City Thunder (2),4,,Los Angeles Lakers (3),1,5
2012,Western Conf Finals,,Oklahoma City Thunder (2),4,,San Antonio Spurs (1),2,6
2012,Eastern Conf Finals,,Miami Heat (2),4,,Boston Celtics (4),3,7
2012,Finals,,Miami Heat (2),4,,Oklahoma City Thunder (2),1,5
Yr,Series,,Team,W,,Team,W,0
2011,Eastern Conf First Round,,Chicago Bulls (1),4,,Indiana Pacers (8),1,5
2011,Eastern Conf First Round,,Miami Heat (2),4,,Philadelphia 76ers (7),1,5
2011,Eastern Conf First Round,,Boston Celtics (3),4,,New York Knicks (6),0,4
2011,Eastern Conf First Round,,Atlanta Hawks (5),4,,Orlando Magic (4),2,6
2011,Western Conf First Round,,Memphis Grizzlies (8),4,,San Antonio Spurs (1),2,6
